"DateTime","Team Fortress 2","Counter-Strike 2","PUBG: BATTLEGROUNDS","Apex Legends"
"2018-03-21 00:00:00",40177,527812,2402488,
"2018-03-22 00:00:00",40167,523792,2327636,
"2018-03-23 00:00:00",45994,567442,2551186,
"2018-03-24 00:00:00",53332,593672,2747269,
"2018-03-25 00:00:00",53633,583809,2522023,
"2018-03-26 00:00:00",45874,535668,2331646,
"2018-03-27 00:00:00",44024,524781,2392156,
"2018-03-28 00:00:00",44763,553566,2350681,
"2018-03-29 00:00:00",54538,545064,2404535,
"2018-03-30 00:00:00",56799,589158,2634331,
"2018-03-31 00:00:00",55997,544396,2486554,
"2018-04-01 00:00:00",51831,522474,2347833,
"2018-04-02 00:00:00",47533,510461,2222281,
"2018-04-03 00:00:00",45917,481121,2226291,
"2018-04-04 00:00:00",45289,493898,2461794,
"2018-04-05 00:00:00",44487,478398,2433921,
"2018-04-06 00:00:00",50485,515858,2438825,
"2018-04-07 00:00:00",58369,523827,2339259,
"2018-04-08 00:00:00",55386,502355,2260520,
"2018-04-09 00:00:00",43208,442875,2150591,
"2018-04-10 00:00:00",40621,441873,2144661,
"2018-04-11 00:00:00",39022,442723,2124506,
"2018-04-12 00:00:00",40495,449917,1877716,
"2018-04-13 00:00:00",47400,486166,2428897,
"2018-04-14 00:00:00",56875,501226,2408125,
"2018-04-15 00:00:00",58339,485242,2222605,
"2018-04-16 00:00:00",44046,446893,1989003,
"2018-04-17 00:00:00",42015,437164,1945381,
"2018-04-18 00:00:00",43275,427398,1954853,
"2018-04-19 00:00:00",45415,421633,1992584,
"2018-04-20 00:00:00",45305,461568,2298063,
"2018-04-21 00:00:00",52441,487714,2306962,
"2018-04-22 00:00:00",54610,492181,2167270,
"2018-04-23 00:00:00",43505,443309,1976595,
"2018-04-24 00:00:00",42956,428943,1911117,
"2018-04-25 00:00:00",42616,431212,1940222,
"2018-04-26 00:00:00",42764,429449,1857855,
"2018-04-27 00:00:00",48066,444255,1861128,
"2018-04-28 00:00:00",58262,465955,2028515,
"2018-04-29 00:00:00",54601,473796,1978515,
"2018-04-30 00:00:00",47281,455403,1990013,
"2018-05-01 00:00:00",44530,435923,1920870,
"2018-05-02 00:00:00",42137,401273,1854643,
"2018-05-03 00:00:00",41639,406918,1599724,
"2018-05-04 00:00:00",46949,436659,2179344,
"2018-05-05 00:00:00",53050,454436,2120708,
"2018-05-06 00:00:00",53935,443751,1996661,
"2018-05-07 00:00:00",44542,400741,1823331,
"2018-05-08 00:00:00",43512,416641,1808215,
"2018-05-09 00:00:00",40342,374213,1807300,
"2018-05-10 00:00:00",44162,386331,1824830,
"2018-05-11 00:00:00",47430,422768,1838953,
"2018-05-12 00:00:00",55978,435667,1885965,
"2018-05-13 00:00:00",55981,423090,1725044,
"2018-05-14 00:00:00",45799,386353,1603647,
"2018-05-15 00:00:00",44179,381411,1582474,
"2018-05-16 00:00:00",42132,386297,1594080,
"2018-05-17 00:00:00",42507,378731,1567378,
"2018-05-18 00:00:00",46443,410765,1802768,
"2018-05-19 00:00:00",55042,424847,1806076,
"2018-05-20 00:00:00",53859,416185,1681088,
"2018-05-21 00:00:00",45436,397327,1580484,
"2018-05-22 00:00:00",43090,386506,1575365,
"2018-05-23 00:00:00",42017,382180,1540243,
"2018-05-24 00:00:00",42935,387091,1558344,
"2018-05-25 00:00:00",50046,406335,1684366,
"2018-05-26 00:00:00",53601,404882,1734247,
"2018-05-27 00:00:00",54323,420441,1570216,
"2018-05-28 00:00:00",55019,411336,1483945,
"2018-05-29 00:00:00",46104,403800,1500954,
"2018-05-30 00:00:00",46668,391231,1533069,
"2018-05-31 00:00:00",49014,414384,1489915,
"2018-06-01 00:00:00",49371,401912,1625791,
"2018-06-02 00:00:00",53069,398415,1652570,
"2018-06-03 00:00:00",51503,422310,1586565,
"2018-06-04 00:00:00",47808,400075,1539619,
"2018-06-05 00:00:00",47834,401950,1586049,
"2018-06-06 00:00:00",45006,401474,1533823,
"2018-06-07 00:00:00",48257,395399,1536429,
"2018-06-08 00:00:00",49674,385574,1767366,
"2018-06-09 00:00:00",53230,406915,1724861,
"2018-06-10 00:00:00",56471,401825,1586492,
"2018-06-11 00:00:00",51692,406801,1487069,
"2018-06-12 00:00:00",51051,396623,1508372,
"2018-06-13 00:00:00",51259,407797,1506084,
"2018-06-14 00:00:00",54534,396812,1477682,
"2018-06-15 00:00:00",55574,355709,1471233,
"2018-06-16 00:00:00",54110,375844,1408530,
"2018-06-17 00:00:00",55207,396111,1495313,
"2018-06-18 00:00:00",57897,391787,1432449,
"2018-06-19 00:00:00",56625,389800,1290032,
"2018-06-20 00:00:00",54714,404184,1285109,
"2018-06-21 00:00:00",53767,380788,1359864,
"2018-06-22 00:00:00",56066,388254,1524462,
"2018-06-23 00:00:00",55212,385005,1688343,
"2018-06-24 00:00:00",55223,403726,1637530,
"2018-06-25 00:00:00",54292,389087,1578485,
"2018-06-26 00:00:00",57442,381327,1520207,
"2018-06-27 00:00:00",53580,377047,1440186,
"2018-06-28 00:00:00",53558,378351,1289154,
"2018-06-29 00:00:00",53017,379774,1356343,
"2018-06-30 00:00:00",54640,371997,1336887,
"2018-07-01 00:00:00",56152,396799,1353031,
"2018-07-02 00:00:00",58944,389880,1295000,
"2018-07-03 00:00:00",54185,365647,1297869,
"2018-07-04 00:00:00",53206,399953,1306329,
"2018-07-05 00:00:00",52993,393703,1244353,
"2018-07-06 00:00:00",52205,372084,1309303,
"2018-07-07 00:00:00",52024,370039,1335704,
"2018-07-08 00:00:00",52041,420674,1324480,
"2018-07-09 00:00:00",55730,429650,1285515,
"2018-07-10 00:00:00",59283,378806,1284166,
"2018-07-11 00:00:00",49065,381982,1277500,
"2018-07-12 00:00:00",55630,403220,1202176,
"2018-07-13 00:00:00",55859,386670,1272032,
"2018-07-14 00:00:00",54798,386930,1241282,
"2018-07-15 00:00:00",56894,421859,1250115,
"2018-07-16 00:00:00",59776,410965,1236782,
"2018-07-17 00:00:00",58149,410387,1250318,
"2018-07-18 00:00:00",58852,412253,1237700,
"2018-07-19 00:00:00",55847,393113,1252752,
"2018-07-20 00:00:00",54019,379547,1335064,
"2018-07-21 00:00:00",55073,369377,1339071,
"2018-07-22 00:00:00",55299,402249,1329078,
"2018-07-23 00:00:00",56827,405865,1255994,
"2018-07-24 00:00:00",52600,395213,1283262,
"2018-07-25 00:00:00",54240,388536,1280741,
"2018-07-26 00:00:00",55613,386955,1299484,
"2018-07-27 00:00:00",56532,366820,1307656,
"2018-07-28 00:00:00",53964,370155,1258122,
"2018-07-29 00:00:00",56158,398283,1254035,
"2018-07-30 00:00:00",55261,404885,1290744,
"2018-07-31 00:00:00",54570,390725,1271022,
"2018-08-01 00:00:00",52047,384368,1243027,
"2018-08-02 00:00:00",52446,378118,1226603,
"2018-08-03 00:00:00",51113,404780,1248850,
"2018-08-04 00:00:00",53435,403304,1243783,
"2018-08-05 00:00:00",54936,426277,1255623,
"2018-08-06 00:00:00",54361,418671,1181571,
"2018-08-07 00:00:00",50744,399534,1175902,
"2018-08-08 00:00:00",51721,414487,1073724,
"2018-08-09 00:00:00",54263,400059,1172262,
"2018-08-10 00:00:00",50715,382492,1114489,
"2018-08-11 00:00:00",51770,391139,1172157,
"2018-08-12 00:00:00",52929,415889,1184981,
"2018-08-13 00:00:00",54350,406483,1138388,
"2018-08-14 00:00:00",54652,387909,1139534,
"2018-08-15 00:00:00",50019,392190,1115512,
"2018-08-16 00:00:00",50905,403366,1090274,
"2018-08-17 00:00:00",50359,392254,1053776,
"2018-08-18 00:00:00",54585,402196,1187422,
"2018-08-19 00:00:00",55467,428710,1174141,
"2018-08-20 00:00:00",48743,402305,1097494,
"2018-08-21 00:00:00",51053,391082,1124698,
"2018-08-22 00:00:00",48452,391082,1138021,
"2018-08-23 00:00:00",47905,386361,1137029,
"2018-08-24 00:00:00",49525,386639,1174910,
"2018-08-25 00:00:00",54677,408895,1190514,
"2018-08-26 00:00:00",57980,456907,1164104,
"2018-08-27 00:00:00",48483,427268,1106200,
"2018-08-28 00:00:00",49156,425595,1106043,
"2018-08-29 00:00:00",48101,423666,1091043,
"2018-08-30 00:00:00",50058,420600,1090349,
"2018-08-31 00:00:00",52018,429373,1115111,
"2018-09-01 00:00:00",55474,451304,1099621,
"2018-09-02 00:00:00",56764,454425,1078927,
"2018-09-03 00:00:00",56319,458145,1032185,
"2018-09-04 00:00:00",48226,420799,1125932,
"2018-09-05 00:00:00",44208,433306,1005484,
"2018-09-06 00:00:00",45152,430506,1006844,
"2018-09-07 00:00:00",49424,473064,1087473,
"2018-09-08 00:00:00",58217,510248,1116354,
"2018-09-09 00:00:00",56926,523315,1039062,
"2018-09-10 00:00:00",49540,494317,960263,
"2018-09-11 00:00:00",48866,488980,958714,
"2018-09-12 00:00:00",46078,473249,976253,
"2018-09-13 00:00:00",45772,488112,1110760,
"2018-09-14 00:00:00",49119,520394,1115086,
"2018-09-15 00:00:00",56569,549895,1128795,
"2018-09-16 00:00:00",55423,554058,1092144,
"2018-09-17 00:00:00",46307,499820,1021462,
"2018-09-18 00:00:00",46058,482772,999769,
"2018-09-19 00:00:00",45986,476273,994004,
"2018-09-20 00:00:00",43889,477057,995711,
"2018-09-21 00:00:00",49541,529496,1079364,
"2018-09-22 00:00:00",58223,587639,1082120,
"2018-09-23 00:00:00",57085,584417,1125462,
"2018-09-24 00:00:00",44549,520926,998729,
"2018-09-25 00:00:00",46224,535791,989933,
"2018-09-26 00:00:00",44836,526703,983493,
"2018-09-27 00:00:00",44825,497875,943584,
"2018-09-28 00:00:00",48794,525647,964669,
"2018-09-29 00:00:00",54868,545234,983446,
"2018-09-30 00:00:00",55987,573410,1040164,
"2018-10-01 00:00:00",46460,520380,950165,
"2018-10-02 00:00:00",46476,513422,945733,
"2018-10-03 00:00:00",44955,512932,960816,
"2018-10-04 00:00:00",45630,509096,941269,
"2018-10-05 00:00:00",50129,544025,916596,
"2018-10-06 00:00:00",56524,567916,1055508,
"2018-10-07 00:00:00",54186,544391,1021057,
"2018-10-08 00:00:00",49068,510312,948575,
"2018-10-09 00:00:00",47685,499103,940820,
"2018-10-10 00:00:00",42866,489270,852238,
"2018-10-11 00:00:00",40797,489305,836300,
"2018-10-12 00:00:00",47252,529774,955819,
"2018-10-13 00:00:00",58147,531049,1023746,
"2018-10-14 00:00:00",55892,521403,927559,
"2018-10-15 00:00:00",48056,482625,876955,
"2018-10-16 00:00:00",46719,466907,846193,
"2018-10-17 00:00:00",43426,475983,835973,
"2018-10-18 00:00:00",45962,475672,864675,
"2018-10-19 00:00:00",48016,513368,938802,
"2018-10-20 00:00:00",99934,535314,965507,
"2018-10-21 00:00:00",82703,519435,944706,
"2018-10-22 00:00:00",89517,465645,859126,
"2018-10-23 00:00:00",91832,466671,803345,
"2018-10-24 00:00:00",80792,482083,870192,
"2018-10-25 00:00:00",81307,492784,860280,
"2018-10-26 00:00:00",70345,525136,943023,
"2018-10-27 00:00:00",94354,544244,961868,
"2018-10-28 00:00:00",81276,543919,915145,
"2018-10-29 00:00:00",72991,475117,852022,
"2018-10-30 00:00:00",70218,460838,848017,
"2018-10-31 00:00:00",64377,439593,821094,
"2018-11-01 00:00:00",62018,473842,830675,
"2018-11-02 00:00:00",68764,485776,899212,
"2018-11-03 00:00:00",85460,506248,888932,
"2018-11-04 00:00:00",69749,524056,871756,
"2018-11-05 00:00:00",58861,446011,804729,
"2018-11-06 00:00:00",69379,432726,798186,
"2018-11-07 00:00:00",68024,428192,823745,
"2018-11-08 00:00:00",54813,429044,797339,
"2018-11-09 00:00:00",63421,478359,822848,
"2018-11-10 00:00:00",90934,516365,867996,
"2018-11-11 00:00:00",93797,492961,838380,
"2018-11-12 00:00:00",81411,454763,783911,
"2018-11-13 00:00:00",75677,471698,782310,
"2018-11-14 00:00:00",57495,474959,792290,
"2018-11-15 00:00:00",70147,480043,777768,
"2018-11-16 00:00:00",70499,516851,842399,
"2018-11-17 00:00:00",73912,546192,898133,
"2018-11-18 00:00:00",71228,543916,858673,
"2018-11-19 00:00:00",62315,488906,786883,
"2018-11-20 00:00:00",59260,478568,795710,
"2018-11-21 00:00:00",51474,456412,794832,
"2018-11-22 00:00:00",54034,461948,799527,
"2018-11-23 00:00:00",58382,496143,851131,
"2018-11-24 00:00:00",60172,529379,897522,
"2018-11-25 00:00:00",59122,514340,856216,
"2018-11-26 00:00:00",50455,457745,792614,
"2018-11-27 00:00:00",64994,463123,805741,
"2018-11-28 00:00:00",49609,458216,810979,
"2018-11-29 00:00:00",50399,458409,804956,
"2018-11-30 00:00:00",50590,504854,884564,
"2018-12-01 00:00:00",57334,534609,927372,
"2018-12-02 00:00:00",53989,514335,898667,
"2018-12-03 00:00:00",47693,458076,830881,
"2018-12-04 00:00:00",47030,465526,832684,
"2018-12-05 00:00:00",46680,463505,839782,
"2018-12-06 00:00:00",40558,452285,840054,
"2018-12-07 00:00:00",54035,688741,878200,
"2018-12-08 00:00:00",70755,749638,912235,
"2018-12-09 00:00:00",69126,740157,880955,
"2018-12-10 00:00:00",60657,653740,831909,
"2018-12-11 00:00:00",58945,631190,807682,
"2018-12-12 00:00:00",44468,612615,813949,
"2018-12-13 00:00:00",47031,608040,811348,
"2018-12-14 00:00:00",48384,653802,878143,
"2018-12-15 00:00:00",56293,685090,926855,
"2018-12-16 00:00:00",57648,663957,908968,
"2018-12-17 00:00:00",48471,607836,845277,
"2018-12-18 00:00:00",48960,599055,852889,
"2018-12-19 00:00:00",51145,596047,1042110,
"2018-12-20 00:00:00",122938,590125,1047464,
"2018-12-21 00:00:00",71085,625674,1077319,
"2018-12-22 00:00:00",69939,638507,1119014,
"2018-12-23 00:00:00",67511,608651,1082613,
"2018-12-24 00:00:00",58323,537230,974362,
"2018-12-25 00:00:00",61383,552211,969929,
"2018-12-26 00:00:00",62671,592111,1011873,
"2018-12-27 00:00:00",65446,607195,995066,
"2018-12-28 00:00:00",69340,623818,1003214,
"2018-12-29 00:00:00",65588,636931,1039988,
"2018-12-30 00:00:00",65251,635244,1039383,
"2018-12-31 00:00:00",61358,565800,926175,
"2019-01-01 00:00:00",64808,577546,986759,
"2019-01-02 00:00:00",58697,617293,988726,
"2019-01-03 00:00:00",60114,614938,978611,
"2019-01-04 00:00:00",56992,648525,1037423,
"2019-01-05 00:00:00",61764,671521,1091897,
"2019-01-06 00:00:00",60095,667843,1053933,
"2019-01-07 00:00:00",54878,619371,970440,
"2019-01-08 00:00:00",53917,604350,972455,
"2019-01-09 00:00:00",51807,598055,973687,
"2019-01-10 00:00:00",51883,601609,958155,
"2019-01-11 00:00:00",61049,649360,1002374,
"2019-01-12 00:00:00",66590,687299,1069995,
"2019-01-13 00:00:00",58533,657620,1051360,
"2019-01-14 00:00:00",53896,596411,975754,
"2019-01-15 00:00:00",54494,595994,973809,
"2019-01-16 00:00:00",55607,598740,962822,
"2019-01-17 00:00:00",58821,600970,955166,
"2019-01-18 00:00:00",60319,637700,978083,
"2019-01-19 00:00:00",66719,663631,1022828,
"2019-01-20 00:00:00",66783,665934,1027389,
"2019-01-21 00:00:00",65018,620408,933529,
"2019-01-22 00:00:00",59282,607583,911478,
"2019-01-23 00:00:00",58119,619365,929388,
"2019-01-24 00:00:00",58787,612605,891518,
"2019-01-25 00:00:00",61476,644652,884575,
"2019-01-26 00:00:00",63107,682297,935053,
"2019-01-27 00:00:00",66011,668664,947041,
"2019-01-28 00:00:00",57232,603970,875550,
"2019-01-29 00:00:00",56880,621303,787343,
"2019-01-30 00:00:00",50557,622533,797040,
"2019-01-31 00:00:00",55855,621355,800279,
"2019-02-01 00:00:00",56771,628397,793914,
"2019-02-02 00:00:00",62619,651044,809999,
"2019-02-03 00:00:00",63770,656097,787925,
"2019-02-04 00:00:00",55867,593481,558470,
"2019-02-05 00:00:00",50821,571128,662762,
"2019-02-06 00:00:00",47037,570858,690666,
"2019-02-07 00:00:00",51642,571388,709172,
"2019-02-08 00:00:00",55014,607871,747664,
"2019-02-09 00:00:00",65290,630610,804030,
"2019-02-10 00:00:00",60976,614597,852355,
"2019-02-11 00:00:00",55860,543314,835490,
"2019-02-12 00:00:00",54517,543607,845921,
"2019-02-13 00:00:00",49415,554770,858666,
"2019-02-14 00:00:00",48307,533391,801747,
"2019-02-15 00:00:00",56016,614110,891027,
"2019-02-16 00:00:00",58030,635048,923672,
"2019-02-17 00:00:00",58330,620922,931754,
"2019-02-18 00:00:00",55998,572682,893536,
"2019-02-19 00:00:00",50619,545518,845996,
"2019-02-20 00:00:00",54032,559958,859067,
"2019-02-21 00:00:00",53847,545552,871544,
"2019-02-22 00:00:00",56717,603534,882956,
"2019-02-23 00:00:00",60702,624672,915662,
"2019-02-24 00:00:00",62686,609501,891749,
"2019-02-25 00:00:00",53214,548157,830311,
"2019-02-26 00:00:00",53245,541458,833583,
"2019-02-27 00:00:00",51484,552440,759149,
"2019-02-28 00:00:00",52578,552326,816309,
"2019-03-01 00:00:00",53570,608156,869608,
"2019-03-02 00:00:00",54758,651158,904021,
"2019-03-03 00:00:00",54420,636794,855382,
"2019-03-04 00:00:00",45806,605420,791633,
"2019-03-05 00:00:00",46661,606247,796397,
"2019-03-06 00:00:00",45944,591936,787774,
"2019-03-07 00:00:00",46184,611878,786361,
"2019-03-08 00:00:00",49549,616811,830556,
"2019-03-09 00:00:00",61221,658309,898360,
"2019-03-10 00:00:00",59730,634783,836461,
"2019-03-11 00:00:00",51152,565946,791538,
"2019-03-12 00:00:00",49734,560701,783943,
"2019-03-13 00:00:00",50593,562243,785274,
"2019-03-14 00:00:00",51759,614450,800679,
"2019-03-15 00:00:00",53937,651118,860708,
"2019-03-16 00:00:00",60132,683952,905999,
"2019-03-17 00:00:00",58222,655834,860785,
"2019-03-18 00:00:00",54034,580816,795081,
"2019-03-19 00:00:00",51414,569623,792476,
"2019-03-20 00:00:00",49762,574208,784037,
"2019-03-21 00:00:00",49502,576218,796946,
"2019-03-22 00:00:00",52885,623358,870044,
"2019-03-23 00:00:00",62076,640328,889884,
"2019-03-24 00:00:00",63459,650464,856634,
"2019-03-25 00:00:00",57433,583445,773920,
"2019-03-26 00:00:00",57672,591372,766534,
"2019-03-27 00:00:00",54664,589838,773081,
"2019-03-28 00:00:00",54831,578916,843518,
"2019-03-29 00:00:00",50909,601629,913396,
"2019-03-30 00:00:00",56928,620057,942933,
"2019-03-31 00:00:00",57310,631033,911814,
"2019-04-01 00:00:00",51948,562121,839003,
"2019-04-02 00:00:00",52054,565934,831820,
"2019-04-03 00:00:00",48537,560259,854717,
"2019-04-04 00:00:00",48620,565948,899215,
"2019-04-05 00:00:00",56942,602699,864580,
"2019-04-06 00:00:00",61397,603953,847644,
"2019-04-07 00:00:00",60602,617358,857649,
"2019-04-08 00:00:00",52503,558585,801126,
"2019-04-09 00:00:00",50557,549433,816591,
"2019-04-10 00:00:00",52009,551738,780335,
"2019-04-11 00:00:00",53919,559450,809674,
"2019-04-12 00:00:00",55299,603108,870764,
"2019-04-13 00:00:00",59085,622852,896037,
"2019-04-14 00:00:00",59627,616891,855380,
"2019-04-15 00:00:00",53393,547137,794381,
"2019-04-16 00:00:00",51559,547117,736129,
"2019-04-17 00:00:00",41576,541109,736328,
"2019-04-18 00:00:00",44545,529877,745352,
"2019-04-19 00:00:00",48736,576762,815594,
"2019-04-20 00:00:00",48599,574395,839486,
"2019-04-21 00:00:00",51292,541089,800938,
"2019-04-22 00:00:00",45503,537243,792917,
"2019-04-23 00:00:00",43518,524659,770286,
"2019-04-24 00:00:00",41342,515270,717339,
"2019-04-25 00:00:00",41955,501579,762211,
"2019-04-26 00:00:00",43599,534961,809024,
"2019-04-27 00:00:00",50371,553900,824730,
"2019-04-28 00:00:00",55913,583792,829876,
"2019-04-29 00:00:00",46428,507100,782408,
"2019-04-30 00:00:00",46562,553538,825897,
"2019-05-01 00:00:00",43131,568214,799367,
"2019-05-02 00:00:00",43293,543586,768507,
"2019-05-03 00:00:00",45524,561108,811091,
"2019-05-04 00:00:00",53213,582012,807371,
"2019-05-05 00:00:00",53033,592848,824692,
"2019-05-06 00:00:00",44315,511905,787052,
"2019-05-07 00:00:00",44848,512842,785910,
"2019-05-08 00:00:00",43114,537264,790069,
"2019-05-09 00:00:00",42109,501046,753251,
"2019-05-10 00:00:00",43865,530884,791533,
"2019-05-11 00:00:00",54127,573543,822913,
"2019-05-12 00:00:00",50019,564053,784612,
"2019-05-13 00:00:00",43249,507766,734203,
"2019-05-14 00:00:00",42804,509692,736278,
"2019-05-15 00:00:00",41011,505588,737354,
"2019-05-16 00:00:00",43785,492619,727205,
"2019-05-17 00:00:00",46872,545377,762215,
"2019-05-18 00:00:00",52627,581331,820622,
"2019-05-19 00:00:00",51461,578137,787834,
"2019-05-20 00:00:00",45706,504720,694365,
"2019-05-21 00:00:00",45354,507507,722994,
"2019-05-22 00:00:00",43381,518201,727685,
"2019-05-23 00:00:00",42813,517583,680888,
"2019-05-24 00:00:00",43771,560173,754972,
"2019-05-25 00:00:00",46485,584825,786292,
"2019-05-26 00:00:00",46885,581672,759829,
"2019-05-27 00:00:00",45568,530025,719091,
"2019-05-28 00:00:00",42405,531695,704047,
"2019-05-29 00:00:00",43385,535884,702474,
"2019-05-30 00:00:00",45671,562774,709870,
"2019-05-31 00:00:00",46735,573692,747878,
"2019-06-01 00:00:00",49730,585349,747864,
"2019-06-02 00:00:00",52121,585557,732024,
"2019-06-03 00:00:00",46812,526783,686180,
"2019-06-04 00:00:00",47423,516888,692949,
"2019-06-05 00:00:00",47442,526735,710828,
"2019-06-06 00:00:00",47454,542164,713788,
"2019-06-07 00:00:00",47785,538759,704295,
"2019-06-08 00:00:00",48170,568071,740925,
"2019-06-09 00:00:00",52171,582363,723493,
"2019-06-10 00:00:00",48928,564597,707629,
"2019-06-11 00:00:00",45312,546253,697643,
"2019-06-12 00:00:00",45292,540656,693504,
"2019-06-13 00:00:00",48832,552723,694466,
"2019-06-14 00:00:00",46199,567322,716364,
"2019-06-15 00:00:00",50129,587433,749529,
"2019-06-16 00:00:00",52561,591839,730037,
"2019-06-17 00:00:00",48876,550624,690283,
"2019-06-18 00:00:00",49347,547789,672179,
"2019-06-19 00:00:00",48783,561396,663202,
"2019-06-20 00:00:00",51790,577440,675061,
"2019-06-21 00:00:00",48655,574004,699900,
"2019-06-22 00:00:00",51746,581726,726213,
"2019-06-23 00:00:00",53630,588757,709749,
"2019-06-24 00:00:00",50489,552351,666244,
"2019-06-25 00:00:00",48577,553924,673583,
"2019-06-26 00:00:00",54419,549427,739541,
"2019-06-27 00:00:00",53645,547556,699625,
"2019-06-28 00:00:00",57153,546089,729982,
"2019-06-29 00:00:00",57244,547650,735698,
"2019-06-30 00:00:00",54917,545506,710788,
"2019-07-01 00:00:00",55931,537673,668303,
"2019-07-02 00:00:00",62622,528779,688195,
"2019-07-03 00:00:00",54485,529598,689343,
"2019-07-04 00:00:00",52120,524409,686010,
"2019-07-05 00:00:00",54460,539950,692695,
"2019-07-06 00:00:00",55215,542013,716629,
"2019-07-07 00:00:00",55149,567573,717898,
"2019-07-08 00:00:00",53588,543308,679962,
"2019-07-09 00:00:00",53949,546354,676091,
"2019-07-10 00:00:00",52334,551439,670848,
"2019-07-11 00:00:00",56744,557663,658369,
"2019-07-12 00:00:00",56201,566931,660142,
"2019-07-13 00:00:00",57883,569045,673013,
"2019-07-14 00:00:00",55832,579696,670466,
"2019-07-15 00:00:00",60370,558523,631679,
"2019-07-16 00:00:00",55544,566897,604168,
"2019-07-17 00:00:00",55049,549455,621337,
"2019-07-18 00:00:00",58539,546245,631860,
"2019-07-19 00:00:00",54732,537615,649156,
"2019-07-20 00:00:00",54676,542687,661890,
"2019-07-21 00:00:00",57553,558577,669114,
"2019-07-22 00:00:00",57637,546700,643046,
"2019-07-23 00:00:00",56374,546245,624293,
"2019-07-24 00:00:00",54133,543019,706233,
"2019-07-25 00:00:00",60472,554700,724148,
"2019-07-26 00:00:00",93245,558518,732654,
"2019-07-27 00:00:00",84096,553430,747307,
"2019-07-28 00:00:00",74562,561258,751793,
"2019-07-29 00:00:00",67096,553736,734761,
"2019-07-30 00:00:00",59020,563644,731127,
"2019-07-31 00:00:00",60213,542754,740419,
"2019-08-01 00:00:00",58907,564132,721365,
"2019-08-02 00:00:00",58895,566001,726458,
"2019-08-03 00:00:00",58809,567354,736436,
"2019-08-04 00:00:00",64954,584024,748527,
"2019-08-05 00:00:00",62672,564464,712293,
"2019-08-06 00:00:00",57442,559560,703399,
"2019-08-07 00:00:00",56126,551299,657405,
"2019-08-08 00:00:00",61693,561446,703200,
"2019-08-09 00:00:00",63423,570765,725213,
"2019-08-10 00:00:00",56031,582225,744703,
"2019-08-11 00:00:00",57082,588516,756114,
"2019-08-12 00:00:00",55076,577257,727661,
"2019-08-13 00:00:00",53856,578384,719913,
"2019-08-14 00:00:00",53131,577334,720289,
"2019-08-15 00:00:00",50289,578682,708517,
"2019-08-16 00:00:00",49142,587440,709903,
"2019-08-17 00:00:00",53242,600467,723170,
"2019-08-18 00:00:00",50573,625961,723614,
"2019-08-19 00:00:00",48996,593590,689162,
"2019-08-20 00:00:00",48292,576918,665690,
"2019-08-21 00:00:00",50460,584600,685121,
"2019-08-22 00:00:00",50461,581697,670660,
"2019-08-23 00:00:00",51800,611524,680066,
"2019-08-24 00:00:00",55260,606327,687657,
"2019-08-25 00:00:00",51659,640663,699829,
"2019-08-26 00:00:00",48848,612906,675824,
"2019-08-27 00:00:00",47188,620818,654781,
"2019-08-28 00:00:00",50437,625083,649264,
"2019-08-29 00:00:00",49192,617096,629908,
"2019-08-30 00:00:00",49338,634547,658323,
"2019-08-31 00:00:00",56331,650734,665462,
"2019-09-01 00:00:00",55929,659195,646049,
"2019-09-02 00:00:00",55660,623132,619909,
"2019-09-03 00:00:00",48934,588645,613055,
"2019-09-04 00:00:00",49712,586540,607426,
"2019-09-05 00:00:00",52403,571595,592227,
"2019-09-06 00:00:00",54759,638348,629844,
"2019-09-07 00:00:00",59957,691087,664212,
"2019-09-08 00:00:00",60665,711947,628492,
"2019-09-09 00:00:00",53923,614593,586328,
"2019-09-10 00:00:00",51095,604072,580416,
"2019-09-11 00:00:00",48586,608250,594297,
"2019-09-12 00:00:00",52409,635520,610713,
"2019-09-13 00:00:00",54371,651843,586481,
"2019-09-14 00:00:00",64666,680012,625792,
"2019-09-15 00:00:00",62741,697360,617403,
"2019-09-16 00:00:00",57515,584654,577611,
"2019-09-17 00:00:00",53499,584933,590928,
"2019-09-18 00:00:00",53814,599703,584006,
"2019-09-19 00:00:00",54896,604521,576220,
"2019-09-20 00:00:00",58399,666234,612796,
"2019-09-21 00:00:00",63816,721719,642696,
"2019-09-22 00:00:00",63140,689283,612623,
"2019-09-23 00:00:00",54211,587942,567406,
"2019-09-24 00:00:00",53069,586083,563407,
"2019-09-25 00:00:00",51765,585770,553272,
"2019-09-26 00:00:00",52866,580854,563163,
"2019-09-27 00:00:00",57265,646588,578771,
"2019-09-28 00:00:00",63000,691200,597088,
"2019-09-29 00:00:00",60734,723700,588717,
"2019-09-30 00:00:00",57454,636017,587937,
"2019-10-01 00:00:00",56144,606865,570466,
"2019-10-02 00:00:00",55113,598929,575918,
"2019-10-03 00:00:00",56036,607680,573576,
"2019-10-04 00:00:00",58626,649179,585831,
"2019-10-05 00:00:00",64126,702737,610291,
"2019-10-06 00:00:00",66190,736095,636933,
"2019-10-07 00:00:00",55212,593696,582013,
"2019-10-08 00:00:00",55759,587908,575425,
"2019-10-09 00:00:00",59119,592077,565291,
"2019-10-10 00:00:00",60254,596661,546535,
"2019-10-11 00:00:00",66090,650945,580319,
"2019-10-12 00:00:00",73355,730551,585054,
"2019-10-13 00:00:00",73974,696199,572358,
